feature,pfi,run,county
PESTICIDE_Total,-0.013117808568303968,38,Fresno
AQI_PM10,-0.018831283557450507,38,Fresno
WIND_AvgMPH,-0.03877629948156197,38,Fresno
WIND_RunMiles,-0.07818197752916511,38,Fresno
Num_Articles,-0.09937205758214318,38,Fresno
FIRE_Acres_Burned,0.21119351669906672,39,Fresno
EARTHQUAKE_Total,0.025454455815649035,39,Fresno
cv_mentions_rate,0.019131982370666933,39,Fresno
AQI_PM25,0.015605367251669722,39,Fresno
PESTICIDE_Total,0.01291968025062612,39,Fresno
AQI_PM10,0.011110195602633655,39,Fresno
risk_mentions_rate,0.002839016363004654,39,Fresno
PRECIP,0.0022541217812639958,39,Fresno
WIND_RunMiles,-0.0186451547454618,39,Fresno
WIND_AvgMPH,-0.036661629321525835,39,Fresno
Num_Articles,-0.05077482537221062,39,Fresno
FIRE_Acres_Burned,0.10277104150191929,40,Fresno
AQI_PM25,0.04034719929598052,40,Fresno
PESTICIDE_Total,0.004320582931748862,40,Fresno
EARTHQUAKE_Total,0.0,40,Fresno
cv_mentions_rate,-0.0009009095843765524,40,Fresno
AQI_PM10,-0.017840479576177515,40,Fresno
PRECIP,-0.018361637749476578,40,Fresno
risk_mentions_rate,-0.03377071718961716,40,Fresno
WIND_RunMiles,-0.038033983000730465,40,Fresno
Num_Articles,-0.08958698268824528,40,Fresno
WIND_AvgMPH,-0.09051638783757326,40,Fresno
FIRE_Acres_Burned,0.17879010798648848,41,Fresno
EARTHQUAKE_Total,0.01831288892171573,41,Fresno
cv_mentions_rate,0.01164624180313173,41,Fresno
PRECIP,0.010526153063277366,41,Fresno
risk_mentions_rate,0.001853932241289602,41,Fresno
AQI_PM10,-0.013518249686607697,41,Fresno
AQI_PM25,-0.015242186558399151,41,Fresno
Num_Articles,-0.0335759385161829,41,Fresno
PESTICIDE_Total,-0.03600799874620564,41,Fresno
WIND_AvgMPH,-0.048110513935144206,41,Fresno
WIND_RunMiles,-0.068272760568933,41,Fresno
FIRE_Acres_Burned,0.1241685994469528,42,Fresno
PESTICIDE_Total,0.03696745722708744,42,Fresno
EARTHQUAKE_Total,0.02989748227001221,42,Fresno
PRECIP,0.016779898194563325,42,Fresno
cv_mentions_rate,0.016698208974676054,42,Fresno
AQI_PM25,0.007862912296675684,42,Fresno
WIND_AvgMPH,0.001906968588856306,42,Fresno
AQI_PM10,-0.006557700856539117,42,Fresno
risk_mentions_rate,-0.032621296150656065,42,Fresno
Num_Articles,-0.041800986514923255,42,Fresno
WIND_RunMiles,-0.04994584855637174,42,Fresno
FIRE_Acres_Burned,0.05853057060517153,43,Fresno
cv_mentions_rate,0.03441250968838877,43,Fresno
AQI_PM25,0.02493432690991737,43,Fresno
PRECIP,0.017144316927467818,43,Fresno
EARTHQUAKE_Total,0.009466124893188488,43,Fresno
risk_mentions_rate,-0.021568989547527395,43,Fresno
AQI_PM10,-0.022174399950455614,43,Fresno
PESTICIDE_Total,-0.027805734388009873,43,Fresno
WIND_AvgMPH,-0.04459931887928337,43,Fresno
Num_Articles,-0.09510543187259196,43,Fresno
WIND_RunMiles,-0.1103444333871964,43,Fresno
FIRE_Acres_Burned,0.062017248577250106,44,Fresno
AQI_PM10,0.03883207795793442,44,Fresno
PESTICIDE_Total,0.030075868735681355,44,Fresno
PRECIP,0.022853017776073348,44,Fresno
AQI_PM25,0.01881592336517779,44,Fresno
cv_mentions_rate,0.0017447907541919827,44,Fresno
EARTHQUAKE_Total,-0.004004744843728314,44,Fresno
risk_mentions_rate,-0.004574455187643656,44,Fresno
Num_Articles,-0.06405822720587262,44,Fresno
WIND_RunMiles,-0.0766164390375016,44,Fresno
WIND_AvgMPH,-0.10185759336658251,44,Fresno
FIRE_Acres_Burned,0.1290003188941548,45,Fresno
EARTHQUAKE_Total,0.02941249417356978,45,Fresno
PRECIP,0.01970993098626317,45,Fresno
cv_mentions_rate,0.00815034365251488,45,Fresno
AQI_PM25,-0.003321872152913685,45,Fresno
AQI_PM10,-0.011362854760453733,45,Fresno
risk_mentions_rate,-0.032114684460967435,45,Fresno
PESTICIDE_Total,-0.03701871851863209,45,Fresno
WIND_RunMiles,-0.04180621588034239,45,Fresno
Num_Articles,-0.04323589693808805,45,Fresno
WIND_AvgMPH,-0.06808130678113478,45,Fresno
FIRE_Acres_Burned,0.2074510157190005,46,Fresno
risk_mentions_rate,0.037765340475168496,46,Fresno
EARTHQUAKE_Total,0.029866363744256275,46,Fresno
WIND_AvgMPH,0.0029860636615715586,46,Fresno
cv_mentions_rate,0.002922432614178405,46,Fresno
AQI_PM25,0.0013218872775176416,46,Fresno
PRECIP,-0.00805720156101275,46,Fresno
PESTICIDE_Total,-0.012380278699472724,46,Fresno
AQI_PM10,-0.02379616531570078,46,Fresno
Num_Articles,-0.08747892033304433,46,Fresno
WIND_RunMiles,-0.09377969845891682,46,Fresno
FIRE_Acres_Burned,0.13865186603822388,47,Fresno
risk_mentions_rate,0.036534371107859454,47,Fresno
PRECIP,0.015098684895092751,47,Fresno
cv_mentions_rate,-0.00403071438151914,47,Fresno
EARTHQUAKE_Total,-0.005329232091942582,47,Fresno
AQI_PM10,-0.005621038222454078,47,Fresno
PESTICIDE_Total,-0.018245515606448326,47,Fresno
WIND_AvgMPH,-0.019287517598075288,47,Fresno
AQI_PM25,-0.02629638607086593,47,Fresno
Num_Articles,-0.05731601052793678,47,Fresno
WIND_RunMiles,-0.10493702861750825,47,Fresno
FIRE_Acres_Burned,0.2726497235099089,48,Fresno
cv_mentions_rate,0.04589629208430568,48,Fresno
AQI_PM25,0.045780553200973406,48,Fresno
PESTICIDE_Total,0.01544036389561293,48,Fresno
EARTHQUAKE_Total,0.0,48,Fresno
PRECIP,-0.012616954346248488,48,Fresno
AQI_PM10,-0.026112241237584155,48,Fresno
risk_mentions_rate,-0.03708713838583211,48,Fresno
WIND_AvgMPH,-0.04014862458705243,48,Fresno
Num_Articles,-0.04147884223248316,48,Fresno
WIND_RunMiles,-0.06535479029466407,48,Fresno
FIRE_Acres_Burned,0.12089859695134869,49,Fresno
risk_mentions_rate,0.030503606266006733,49,Fresno
AQI_PM25,0.022299621909559475,49,Fresno
