seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,16,0.2,0.0001,16,2,3.470160484313965,0.33208924531936646,-3.1380712389945984,0.01645851321518421,0.3633994162082672,0.04529042282707384
12,64,0.2,0.0005,4,1,1.337438702583313,0.33558714389801025,-1.0018515586853027,0.09103179723024368,0.3633994162082672,0.2505006699792622
12,8,0.4,0.005,8,1,0.9778169989585876,0.33952078223228455,-0.6382962167263031,0.36976897716522217,0.3633994162082672,1.017527713785056
12,32,0.4,0.0005,8,1,1.983691930770874,0.3408612012863159,-1.642830729484558,0.04352690652012825,0.3633994162082672,0.11977704029987385
12,64,0.1,0.001,16,1,1.3220477104187012,0.3411349654197693,-0.9809127449989319,0.16089795529842377,0.3633994162082672,0.4427578805085692
12,16,0.2,0.0005,8,2,3.554403781890869,0.3414805829524994,-3.2129231989383698,0.008984191343188286,0.3633994162082672,0.024722635597299286
12,64,0.3,0.0005,4,1,1.3485655784606934,0.34219110012054443,-1.006374478340149,0.07442627847194672,0.3633994162082672,0.20480571831544275
12,64,0.2,0.001,4,2,3.1689646244049072,0.3425617516040802,-2.826402872800827,0.006881569046527147,0.3633994162082672,0.018936654104538417
12,64,0.3,0.001,4,1,1.0780330896377563,0.3428235650062561,-0.7352095246315002,0.11086542904376984,0.3633994162082672,0.30507872082059684
12,64,0.0,0.001,8,1,1.0000437498092651,0.3438619077205658,-0.6561818420886993,0.16789516806602478,0.3633994162082672,0.46201276220488663
12,32,0.4,0.005,4,2,1.457204818725586,0.3483758568763733,-1.1088289618492126,0.29454460740089417,0.3633994162082672,0.8105258133713903
12,16,0.2,0.001,8,2,3.5878827571868896,0.3488054871559143,-3.2390772700309753,0.039448607712984085,0.3633994162082672,0.1085544058507121
12,32,0.4,0.005,16,2,1.9785022735595703,0.3519398868083954,-1.626562386751175,0.11036337912082672,0.3633994162082672,0.30369718331516676
12,32,0.2,0.0005,8,1,1.7144670486450195,0.35244086384773254,-1.362026184797287,0.02788098342716694,0.3633994162082672,0.07672269735069721
12,32,0.3,0.005,16,2,2.406606435775757,0.352480947971344,-2.054125487804413,0.059922534972429276,0.3633994162082672,0.16489441727140028
12,64,0.4,0.0005,4,2,2.228516101837158,0.3542659878730774,-1.8742501139640808,0.025813931599259377,0.3633994162082672,0.07103459842782246
12,16,0.1,0.001,16,2,3.328444719314575,0.3554295003414154,-2.97301521897316,0.009036622010171413,0.3633994162082672,0.02486691394405667
12,64,0.4,0.001,8,2,1.4444953203201294,0.3558172285556793,-1.08867809176445,0.00914434902369976,0.3633994162082672,0.02516335639476938
12,16,0.1,0.001,16,1,1.6697276830673218,0.35723620653152466,-1.3124914765357971,0.1323520541191101,0.3633994162082672,0.36420546708654605
12,16,0.2,0.001,16,1,1.7689223289489746,0.3594611883163452,-1.4094611406326294,0.10025403648614883,0.3633994162082672,0.2758783641762716
12,16,0.4,0.005,4,2,1.5182819366455078,0.3598864674568176,-1.1583954691886902,0.11372382938861847,0.3633994162082672,0.3129444471188759
12,32,0.2,0.0005,16,2,3.4910290241241455,0.36038708686828613,-3.1306419372558594,0.03016955591738224,0.3633994162082672,0.08302037529992018
12,32,0.3,0.0005,16,1,2.084801435470581,0.3646467328071594,-1.7201547026634216,0.017182933166623116,0.3633994162082672,0.047283876638853584
12,8,0.3,0.005,4,2,2.291158676147461,0.3650204539299011,-1.9261382222175598,0.007491686847060919,0.3633994162082672,0.020615572048050212
12,32,0.3,0.001,16,2,3.0880000591278076,0.3658815920352936,-2.722118467092514,0.06253740936517715,0.3633994162082672,0.17209001053908257
12,32,0.2,0.001,16,1,1.4228763580322266,0.3758748173713684,-1.0470015406608582,0.10405972599983215,0.3633994162082672,0.28635083425724234
12,8,0.1,0.0005,8,2,3.7302463054656982,0.3764857053756714,-3.353760600090027,0.01565789058804512,0.3633994162082672,0.04308727501937277
