seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
9,8,0.3,0.0001,8,1,10.131592750549316,1.7596701383590698,-8.371922612190247,0.4457795023918152,1.7517644166946411,0.25447457326079553
9,16,0.1,0.0005,8,1,7.834314346313477,1.777907133102417,-6.05640721321106,0.6958868503570557,1.7517644166946411,0.3972491070860467
9,16,0.2,0.0005,16,1,9.003283500671387,1.7814873456954956,-7.221796154975891,0.7308547496795654,1.7517644166946411,0.4172106378656762
12,8,0.4,0.005,4,2,5.6256256103515625,1.7864946126937866,-3.839130997657776,1.1985377073287964,0.32116708159446716,3.73181990314366
12,64,0.2,0.0001,16,1,9.992571830749512,1.7907958030700684,-8.201776027679443,0.30333998799324036,0.32116708159446716,0.9444927745623171
12,16,0.3,0.0005,4,2,10.435972213745117,1.8041234016418457,-8.631848812103271,0.012782970443367958,0.32116708159446716,0.03980162095039622
12,8,0.4,0.0005,8,2,8.296478271484375,1.8044989109039307,-6.491979360580444,0.12148542702198029,0.32116708159446716,0.3782623873494548
9,64,0.1,0.0001,16,1,10.01014518737793,1.8090428113937378,-8.201102375984192,0.46664324402809143,1.7517644166946411,0.26638470309186235
12,8,0.1,0.0005,4,1,7.849230766296387,1.8198535442352295,-6.029377222061157,0.6167405843734741,0.32116708159446716,1.9203107034245284
12,64,0.2,0.005,16,2,8.972430229187012,1.8202648162841797,-7.152165412902832,0.09577921777963638,0.32116708159446716,0.2982223997058807
9,16,0.4,0.005,16,2,6.975498199462891,1.8424474000930786,-5.133050799369812,0.49007463455200195,1.7517644166946411,0.27976058303359713
12,8,0.4,0.001,4,1,6.123565196990967,1.8445292711257935,-4.279035925865173,0.4710223972797394,0.32116708159446716,1.4665961247999018
